       fs     200K     300K    400K     500K
   81350 0.09259  0.1711 0.49558 1.19957
   81400 0.09259 0.17129 0.49584 1.19887
   81450 0.09258 0.17149 0.49611 1.19814
   81500 0.09258 0.17169 0.49638  1.1974
   81550 0.09257 0.17189 0.49665 1.19665
   81600 0.09256 0.17209  0.4969 1.19589
   81650 0.09255 0.17229 0.49714 1.19513
   81700 0.09253 0.17248 0.49737 1.19436
   81750 0.09251 0.17268 0.49759  1.1936
   81800 0.09249 0.17288  0.4978 1.19284
   81850 0.09248 0.17307 0.49799 1.19209
   81900 0.09246 0.17326 0.49818 1.19133
   81950 0.09246 0.17345 0.49836 1.19056
   82000 0.09244 0.17364 0.49853 1.18979
   82050 0.09243 0.17383  0.4987 1.18902
   82100 0.09241 0.17401 0.49886 1.18826
   82150 0.09239  0.1742 0.49901 1.18752
   82200 0.09236 0.17439 0.49914 1.18678
   82250 0.09233 0.17458 0.49927 1.18604
   82300 0.09229 0.17477 0.49936 1.18529
   82350 0.09225 0.17496 0.49945 1.18453
   82400 0.09221 0.17516 0.49952 1.18375
   82450 0.09217 0.17536 0.49957 1.18297
   82500 0.09212 0.17556 0.49961  1.1822
   82550 0.09207 0.17575 0.49963 1.18142
   82600 0.09202 0.17595 0.49964 1.18064
   82650 0.09197 0.17613 0.49965 1.17987
   82700 0.09193 0.17631 0.49965 1.17912
   82750 0.09189 0.17647 0.49966 1.17838
   82800 0.09185 0.17661 0.49967 1.17767
   82850 0.09182 0.17675 0.49967   1.177
   82900 0.09178 0.17688 0.49968 1.17636
   82950 0.09173   0.177 0.49969 1.17574
   83000 0.09168 0.17713  0.4997 1.17514
   83050 0.09162 0.17727 0.49971 1.17454
   83100 0.09155  0.1774 0.49972 1.17395
   83150 0.09148 0.17752 0.49974 1.17334
   83200 0.09141 0.17763 0.49976 1.17272
   83250 0.09133 0.17774 0.49978 1.17208
   83300 0.09126 0.17785  0.4998 1.17142
   83350 0.09118 0.17795 0.49981 1.17073
   83400 0.09111 0.17805 0.49983 1.17004
   83450 0.09104 0.17815 0.49983 1.16933
   83500 0.09098 0.17824 0.49984 1.16862
   83550 0.09093 0.17832 0.49985 1.16791
   83600 0.09088 0.17841 0.49986 1.16721
   83650 0.09084  0.1785 0.49989 1.16655
   83700  0.0908  0.1786 0.49992 1.16592
   83750 0.09076 0.17869 0.49996 1.16531
   83800 0.09074 0.17879 0.50001  1.1647
   83850 0.09071 0.17889 0.50007  1.1641
   83900 0.09069 0.17898 0.50014  1.1635
   83950 0.09067 0.17907 0.50023 1.16291
   84000 0.09065 0.17915 0.50035 1.16234
   84050 0.09063 0.17924 0.50048  1.1618
   84100 0.09061 0.17934 0.50062  1.1613
   84150  0.0906 0.17944 0.50076 1.16082
   84200 0.09058 0.17954  0.5009 1.16038
   84250 0.09056 0.17965 0.50105 1.15995
   84300 0.09054 0.17977 0.50121 1.15955
   84350 0.09051 0.17988 0.50138 1.15916
   84400  0.0905 0.17999 0.50155 1.15878
   84450 0.09048  0.1801 0.50175 1.15841
   84500 0.09047 0.18021 0.50196 1.15803
   84550 0.09045 0.18033 0.50219 1.15767
   84600 0.09044 0.18044 0.50244  1.1573
   84650 0.09043 0.18056  0.5027 1.15693
   84700 0.09043 0.18068 0.50296 1.15657
   84750 0.09041  0.1808 0.50323  1.1562
   84800  0.0904 0.18094 0.50351 1.15585
   84850 0.09039 0.18107 0.50378 1.15553
   84900 0.09037 0.18122 0.50404 1.15523
   84950 0.09035 0.18138  0.5043 1.15495
   85000 0.09034 0.18154 0.50456 1.15468
   85050 0.09032 0.18171 0.50482 1.15442
   85100  0.0903 0.18187 0.50509 1.15416
   85150 0.09028 0.18203 0.50536  1.1539
   85200 0.09026 0.18218 0.50563 1.15363
   85250 0.09025 0.18233  0.5059 1.15336
   85300 0.09024 0.18249 0.50615 1.15309
   85350 0.09023 0.18264 0.50641 1.15282
   85400 0.09023 0.18279 0.50666 1.15253
   85450 0.09023 0.18294 0.50692 1.15223
   85500 0.09024 0.18308 0.50719 1.15193
   85550 0.09025 0.18323 0.50745 1.15162
   85600 0.09025 0.18338 0.50772  1.1513
   85650 0.09026 0.18353   0.508 1.15097
   85700 0.09026 0.18369  0.5083 1.15062
   85750 0.09027 0.18384  0.5086 1.15025
   85800 0.09028 0.18398  0.5089 1.14985
   85850 0.09029 0.18412 0.50921 1.14945
   85900  0.0903 0.18425 0.50951 1.14905
   85950 0.09031 0.18438 0.50982 1.14865
   86000 0.09031  0.1845 0.51012 1.14824
   86050 0.09031 0.18463 0.51043 1.14783
   86100  0.0903 0.18475 0.51075 1.14741
   86150  0.0903 0.18487 0.51107 1.14697
   86200 0.09029   0.185  0.5114 1.14649
   86250 0.09027 0.18512 0.51173 1.14597
   86300 0.09025 0.18524 0.51207 1.14542
   86350 0.09023 0.18535 0.51242 1.14484
   86400 0.09021 0.18545  0.5128 1.14423
   86450 0.09019 0.18555 0.51319  1.1436
   86500 0.09017 0.18565  0.5136 1.14295
   86550 0.09016 0.18574 0.51401 1.14227
   86600 0.09015 0.18583 0.51441 1.14157
   86650 0.09014 0.18592 0.51482 1.14084
   86700 0.09014   0.186 0.51522  1.1401
   86750 0.09013 0.18609 0.51562 1.13933
   86800 0.09013 0.18617 0.51601 1.13854
   86850 0.09012 0.18625  0.5164 1.13772
   86900  0.0901 0.18633 0.51678 1.13687
   86950 0.09009  0.1864 0.51716 1.13598
   87000 0.09007 0.18648 0.51754 1.13507
   87050 0.09006 0.18656 0.51792 1.13411
   87100 0.09004 0.18664 0.51831 1.13312
   87150 0.09002 0.18673 0.51869  1.1321
   87200 0.09001 0.18681 0.51908 1.13105
   87250 0.08999  0.1869 0.51947 1.12999
   87300 0.08996 0.18699 0.51984 1.12893
   87350 0.08993 0.18707 0.52021 1.12787
   87400  0.0899 0.18715 0.52058 1.12682
   87450 0.08987 0.18723 0.52094 1.12576
   87500 0.08983  0.1873 0.52129  1.1247
   87550  0.0898 0.18737 0.52163 1.12362
   87600 0.08976 0.18743 0.52198 1.12255
   87650 0.08972  0.1875 0.52231 1.12145
   87700 0.08968 0.18757 0.52265 1.12034
   87750 0.08965 0.18766 0.52298 1.11922
   87800 0.08961 0.18774 0.52332 1.11808
   87850 0.08959 0.18783 0.52366 1.11693
   87900 0.08956 0.18791   0.524 1.11576
   87950 0.08953 0.18799 0.52435 1.11457
   88000  0.0895 0.18807 0.52471 1.11336
   88050 0.08947 0.18815 0.52507 1.11214
   88100 0.08943 0.18822 0.52542  1.1109
   88150  0.0894  0.1883 0.52577 1.10962
   88200 0.08936 0.18839 0.52611 1.10831
   88250 0.08934 0.18847 0.52644 1.10698
   88300 0.08931 0.18854 0.52678 1.10564
   88350 0.08929 0.18861  0.5271 1.10429
   88400 0.08927 0.18868 0.52742 1.10294
   88450 0.08926 0.18874 0.52774  1.1016
   88500 0.08925  0.1888 0.52804 1.10025
   88550 0.08924 0.18887 0.52833  1.0989
   88600 0.08924 0.18893 0.52862 1.09756
   88650 0.08925   0.189  0.5289 1.09624
   88700 0.08926 0.18906 0.52917 1.09495
   88750 0.08927 0.18911 0.52945 1.09371
   88800 0.08929 0.18915 0.52972  1.0925
   88850 0.08931 0.18918 0.53001 1.09131
   88900 0.08934  0.1892  0.5303 1.09012
   88950 0.08936 0.18921  0.5306 1.08893
   89000 0.08939 0.18921  0.5309 1.08777
   89050 0.08941 0.18922 0.53122 1.08666
   89100 0.08944 0.18922 0.53153 1.08563
   89150 0.08946 0.18921 0.53184 1.08466
   89200 0.08947  0.1892 0.53216 1.08375
   89250 0.08948 0.18918 0.53246  1.0829
   89300 0.08949 0.18916 0.53276 1.08209
   89350  0.0895 0.18912 0.53305 1.08132
   89400 0.08952 0.18908 0.53332  1.0806
   89450 0.08954 0.18902 0.53359 1.07994
   89500 0.08956 0.18896 0.53385 1.07935
   89550  0.0896 0.18889 0.53412 1.07881
   89600 0.08964 0.18883 0.53441 1.07835
   89650 0.08969 0.18876  0.5347 1.07795
   89700 0.08975 0.18869 0.53501 1.07761
   89750 0.08981 0.18862 0.53532 1.07734
   89800 0.08988 0.18856 0.53564 1.07714
   89850 0.08994  0.1885 0.53597 1.07702
   89900    0.09 0.18844  0.5363 1.07697
   89950 0.09006 0.18839 0.53664 1.07698
   90000 0.09012 0.18833 0.53697 1.07705
   90050 0.09017 0.18827  0.5373 1.07719
   90100 0.09022  0.1882 0.53763 1.07738
   90150 0.09026 0.18813 0.53795 1.07761
   90200  0.0903 0.18806 0.53826 1.07787
   90250 0.09034 0.18799 0.53857 1.07817
   90300 0.09037 0.18792 0.53887 1.07853
   90350 0.09039 0.18786 0.53917 1.07893
   90400 0.09042 0.18779 0.53949  1.0794
   90450 0.09044 0.18774  0.5398 1.07992
   90500 0.09046 0.18769 0.54012 1.08052
   90550 0.09048 0.18766 0.54044 1.08116
   90600  0.0905 0.18763 0.54077 1.08187
   90650 0.09052  0.1876 0.54109 1.08263
   90700 0.09055 0.18757  0.5414  1.0834
   90750 0.09056 0.18753 0.54171 1.08419
   90800 0.09058 0.18749 0.54203 1.08499
   90850  0.0906 0.18744 0.54234 1.08578
   90900 0.09061  0.1874 0.54264 1.08656
   90950 0.09061 0.18736 0.54293 1.08733
   91000 0.09062 0.18733  0.5432 1.08811
   91050 0.09063 0.18731 0.54345 1.08887
   91100 0.09064 0.18729 0.54369 1.08961
   91150 0.09066 0.18727 0.54392 1.09036
   91200 0.09067 0.18728 0.54414 1.09111
   91250 0.09069 0.18729 0.54435 1.09185
   91300 0.09071 0.18732 0.54456 1.09259
   91350 0.09072 0.18735 0.54475 1.09333
   91400 0.09074  0.1874 0.54494 1.09406
   91450 0.09075 0.18745 0.54513 1.09478
   91500 0.09076 0.18752 0.54531  1.0955
   91550 0.09078 0.18759  0.5455 1.09622
   91600 0.09079 0.18767 0.54568 1.09692
   91650  0.0908 0.18778 0.54587  1.0976
   91700 0.09081  0.1879 0.54606 1.09823
   91750 0.09083 0.18804 0.54625 1.09884
   91800 0.09085 0.18819 0.54643 1.09941
   91850 0.09087 0.18836 0.54662 1.09994
   91900  0.0909 0.18855  0.5468 1.10044
   91950 0.09093 0.18874 0.54698 1.10091
   92000 0.09096 0.18894 0.54716 1.10133
   92050 0.09098 0.18915 0.54734 1.10171
   92100   0.091 0.18937 0.54752 1.10207
   92150 0.09101  0.1896 0.54769 1.10241
   92200 0.09101 0.18984 0.54786 1.10272
   92250 0.09101  0.1901 0.54804 1.10301
   92300 0.09101 0.19036 0.54822 1.10326
   92350 0.09101 0.19062 0.54841 1.10347
   92400 0.09101 0.19088  0.5486 1.10365
   92450   0.091 0.19113  0.5488 1.10378
   92500   0.091 0.19139   0.549 1.10387
   92550 0.09101 0.19165 0.54921 1.10391
   92600 0.09101 0.19191 0.54941  1.1039
   92650 0.09101 0.19217 0.54961 1.10386
   92700 0.09102 0.19243  0.5498 1.10379
   92750 0.09102 0.19268 0.54998 1.10369
   92800 0.09103 0.19292 0.55016 1.10356
   92850 0.09104 0.19315 0.55033  1.1034
   92900 0.09105 0.19337  0.5505 1.10322
   92950 0.09106 0.19357 0.55066 1.10301
   93000 0.09106 0.19377 0.55083 1.10278
   93050 0.09106 0.19397 0.55099 1.10253
   93100 0.09105 0.19414 0.55115 1.10225
   93150 0.09105  0.1943 0.55129 1.10193
   93200 0.09105 0.19444 0.55142 1.10158
   93250 0.09105 0.19458 0.55156 1.10118
   93300 0.09106 0.19471 0.55169 1.10075
   93350 0.09106 0.19482 0.55181 1.10028
   93400 0.09107 0.19494 0.55193 1.09976
   93450 0.09109 0.19504 0.55206 1.09921
   93500  0.0911 0.19513  0.5522 1.09862
   93550 0.09113 0.19522 0.55236   1.098
   93600 0.09116  0.1953 0.55251 1.09735
   93650 0.09119 0.19539 0.55265 1.09666
   93700 0.09124 0.19548 0.55278 1.09594
   93750 0.09128 0.19557 0.55291 1.09516
   93800 0.09133 0.19566 0.55303 1.09436
   93850 0.09137 0.19576 0.55315 1.09353
   93900 0.09141 0.19584 0.55326 1.09269
   93950 0.09145 0.19592 0.55335 1.09182
   94000 0.09149   0.196 0.55342  1.0909
   94050 0.09154 0.19607 0.55348 1.08993
   94100 0.09158 0.19614 0.55353 1.08891
   94150 0.09163 0.19619 0.55356 1.08782
   94200 0.09168 0.19623 0.55359 1.08668
   94250 0.09174 0.19627  0.5536 1.08549
   94300  0.0918 0.19629 0.55361 1.08425
   94350 0.09186 0.19633 0.55362 1.08296
   94400 0.09191 0.19637 0.55362 1.08162
   94450 0.09196 0.19641 0.55361 1.08025
   94500 0.09201 0.19646  0.5536 1.07884
   94550 0.09205  0.1965 0.55358 1.07738
   94600 0.09209 0.19654 0.55357 1.07589
   94650 0.09213 0.19657 0.55358 1.07438
   94700 0.09218  0.1966  0.5536 1.07283
   94750 0.09222 0.19662 0.55364 1.07126
   94800 0.09226 0.19664 0.55369 1.06966
   94850  0.0923 0.19666 0.55375 1.06803
   94900 0.09234 0.19668 0.55382 1.06639
   94950 0.09237 0.19671 0.55391 1.06475
   95000  0.0924 0.19673   0.554 1.06309
   95050 0.09242 0.19676 0.55411 1.06142
   95100 0.09244 0.19678 0.55422 1.05974
   95150 0.09246 0.19681 0.55434 1.05804
   95200 0.09247 0.19682 0.55447 1.05632
   95250 0.09248 0.19683  0.5546  1.0546
   95300 0.09249 0.19683 0.55475 1.05287
   95350  0.0925 0.19683 0.55491 1.05113
   95400  0.0925 0.19683 0.55507 1.04938
   95450 0.09251 0.19683 0.55525 1.04761
   95500 0.09252 0.19682 0.55544 1.04583
   95550 0.09252 0.19681 0.55564 1.04406
   95600 0.09253  0.1968 0.55585 1.04227
   95650 0.09254  0.1968 0.55605 1.04047
   95700 0.09256 0.19682 0.55625 1.03867
   95750 0.09257 0.19685 0.55645 1.03687
   95800  0.0926 0.19689 0.55664 1.03509
   95850 0.09262 0.19693 0.55681 1.03332
   95900 0.09265 0.19697 0.55699 1.03157
   95950 0.09269 0.19702 0.55716 1.02984
   96000 0.09273 0.19708 0.55734 1.02813
   96050 0.09278 0.19713 0.55752 1.02644
   96100 0.09283 0.19719 0.55771 1.02478
   96150 0.09287 0.19724  0.5579 1.02314
   96200 0.09292  0.1973 0.55809 1.02155
   96250 0.09296 0.19736  0.5583 1.01999
   96300 0.09299 0.19744 0.55851 1.01846
   96350 0.09302 0.19754 0.55874 1.01697
   96400 0.09305 0.19765 0.55898 1.01549
   96450 0.09308 0.19776 0.55921 1.01403
   96500 0.09311 0.19788 0.55944 1.01259
   96550 0.09313 0.19801 0.55967 1.01119
   96600 0.09315 0.19815 0.55989 1.00983
   96650 0.09316  0.1983  0.5601  1.0085
   96700 0.09318 0.19845 0.56031  1.0072
   96750 0.09319 0.19862 0.56053 1.00594
   96800 0.09321 0.19879 0.56075 1.00473
   96850 0.09321 0.19897 0.56097 1.00358
   96900 0.09322 0.19915  0.5612 1.00249
   96950 0.09322 0.19934 0.56143 1.00144
   97000 0.09323 0.19953 0.56166 1.00044
   97050 0.09323 0.19973 0.56191 0.99948
   97100 0.09324 0.19992 0.56215 0.99854
   97150 0.09326 0.20011  0.5624 0.99764
   97200 0.09327  0.2003 0.56264 0.99678
   97250 0.09329 0.20049 0.56289 0.99597
   97300 0.09331 0.20066 0.56315 0.99521
   97350 0.09333 0.20083 0.56341  0.9945
   97400 0.09334 0.20099 0.56367 0.99385
   97450 0.09336 0.20114 0.56395 0.99323
   97500 0.09336 0.20129 0.56423 0.99266
   97550 0.09337 0.20145 0.56452 0.99212
   97600 0.09337 0.20161 0.56481 0.99162
   97650 0.09337 0.20176 0.56509 0.99116
   97700 0.09336 0.20191 0.56538 0.99074
   97750 0.09336 0.20205 0.56566 0.99036
   97800 0.09336 0.20219 0.56595 0.99001
   97850 0.09336 0.20233 0.56623  0.9897
   97900 0.09336 0.20247 0.56652 0.98942
   97950 0.09337 0.20261  0.5668 0.98917
   98000 0.09337 0.20276 0.56707 0.98893
   98050 0.09338 0.20289 0.56733  0.9887
   98100 0.09339 0.20303  0.5676 0.98848
   98150  0.0934 0.20315 0.56787 0.98829
   98200 0.09341 0.20327 0.56816 0.98813
   98250 0.09342 0.20339 0.56845 0.98801
   98300 0.09343  0.2035 0.56876 0.98793
   98350 0.09345  0.2036 0.56906 0.98788
   98400 0.09347 0.20369 0.56937 0.98788
   98450  0.0935 0.20377 0.56966  0.9879
   98500 0.09352 0.20385 0.56995 0.98795
   98550 0.09354 0.20391 0.57023   0.988
   98600 0.09357 0.20397 0.57051 0.98805
   98650  0.0936 0.20401 0.57079 0.98812
   98700 0.09363 0.20404 0.57108 0.98819
   98750 0.09366 0.20407 0.57138 0.98825
   98800  0.0937  0.2041  0.5717  0.9883
   98850 0.09373 0.20413 0.57203 0.98834
   98900 0.09377 0.20415 0.57237 0.98838
   98950  0.0938 0.20417 0.57271 0.98842
   99000 0.09382 0.20419 0.57308 0.98845
   99050 0.09384  0.2042 0.57347 0.98846
   99100 0.09386 0.20421 0.57387 0.98847
   99150 0.09389  0.2042 0.57429 0.98849
   99200 0.09391 0.20418 0.57472 0.98851
   99250 0.09393 0.20415 0.57515 0.98853
   99300 0.09395  0.2041 0.57558 0.98856
   99350 0.09397 0.20403 0.57603 0.98858
   99400 0.09398 0.20395 0.57648 0.98859
   99450 0.09399 0.20386 0.57696 0.98859
   99500 0.09399 0.20376 0.57743 0.98856
   99550   0.094 0.20366 0.57791  0.9885
   99600 0.09401 0.20355 0.57839  0.9884
   99650 0.09401 0.20343 0.57889 0.98825
   99700 0.09403  0.2033 0.57939 0.98804
   99750 0.09405 0.20316 0.57989 0.98778
   99800 0.09406 0.20301 0.58038 0.98747
   99850 0.09407 0.20285 0.58086 0.98711
   99900 0.09409 0.20269 0.58133 0.98672
   99950 0.09412 0.20254 0.58181 0.98629
  100000 0.09414 0.20239 0.58227 0.98582
  100050 0.09417 0.20224 0.58272  0.9853
  100100  0.0942 0.20209 0.58317 0.98473
  100150 0.09424 0.20194 0.58362 0.98413
  100200 0.09428 0.20179 0.58406 0.98348
  100250 0.09433 0.20162 0.58451 0.98278
  100300 0.09438 0.20145 0.58497 0.98203
  100350 0.09442 0.20127 0.58544 0.98123
  100400 0.09446 0.20109 0.58593  0.9804
  100450 0.09449  0.2009 0.58641 0.97954
  100500 0.09452 0.20072 0.58691 0.97865
  100550 0.09456 0.20055 0.58743 0.97772
  100600 0.09459 0.20037 0.58796 0.97675
  100650 0.09463 0.20021 0.58851 0.97574
  100700 0.09468 0.20006 0.58907  0.9747
  100750 0.09472 0.19991 0.58961 0.97363
  100800 0.09477 0.19977 0.59015 0.97253
  100850 0.09482 0.19965 0.59067 0.97141
  100900 0.09487 0.19954 0.59118 0.97027
  100950 0.09492 0.19945 0.59168 0.96912
  101000 0.09497 0.19937 0.59218 0.96795
  101050 0.09503  0.1993 0.59266 0.96678
  101100 0.09509 0.19925 0.59313  0.9656
  101150 0.09514 0.19919 0.59359  0.9644
  101200 0.09519 0.19915 0.59403 0.96318
  101250 0.09523 0.19911 0.59447 0.96196
  101300 0.09528 0.19909 0.59489 0.96075
  101350 0.09532 0.19908 0.59531 0.95954
  101400 0.09537 0.19907 0.59572 0.95834
  101450 0.09541 0.19907 0.59612 0.95714
  101500 0.09544 0.19908 0.59651 0.95593
  101550 0.09548 0.19909 0.59689 0.95472
  101600  0.0955 0.19911 0.59725  0.9535
  101650 0.09552 0.19914 0.59761 0.95227
  101700 0.09554 0.19918 0.59797 0.95102
  101750 0.09556 0.19921 0.59831 0.94977
  101800 0.09558 0.19924 0.59866 0.94849
  101850 0.09559 0.19927 0.59901 0.94722
  101900 0.09561 0.19931 0.59936 0.94595
  101950 0.09564 0.19936  0.5997 0.94471
  102000 0.09566 0.19942 0.60002 0.94348
  102050 0.09569 0.19949 0.60033 0.94226
  102100 0.09572 0.19956 0.60063 0.94102
  102150 0.09576 0.19964 0.60092 0.93977
  102200 0.09581 0.19972  0.6012 0.93852
  102250 0.09586 0.19981 0.60149 0.93727
  102300  0.0959  0.1999 0.60177 0.93601
  102350 0.09594     0.2 0.60206 0.93476
  102400 0.09599 0.20011 0.60234 0.93352
  102450 0.09602  0.2002 0.60261 0.93228
  102500 0.09606  0.2003 0.60288 0.93105
  102550  0.0961 0.20039 0.60314 0.92984
  102600 0.09612 0.20048 0.60339 0.92866
  102650 0.09615 0.20057 0.60363 0.92752
  102700 0.09617 0.20065 0.60386 0.92641
  102750  0.0962 0.20074 0.60408 0.92532
  102800 0.09623 0.20083 0.60429 0.92426
  102850 0.09626 0.20092 0.60451 0.92323
  102900 0.09629 0.20101 0.60472 0.92222
  102950 0.09632 0.20111 0.60494 0.92124
  103000 0.09635 0.20121 0.60517 0.92026
  103050 0.09637 0.20133 0.60539 0.91932
  103100  0.0964 0.20145 0.60561 0.91841
  103150 0.09643 0.20158 0.60582 0.91754
  103200 0.09646 0.20171 0.60603  0.9167
  103250 0.09648 0.20183 0.60625 0.91589
  103300 0.09649 0.20194 0.60645  0.9151
  103350 0.09651 0.20205 0.60664 0.91433
  103400 0.09652 0.20216 0.60683 0.91359
  103450 0.09654 0.20227   0.607 0.91289
  103500 0.09655 0.20237 0.60717 0.91222
  103550 0.09657 0.20246 0.60732 0.91158
  103600  0.0966 0.20255 0.60745 0.91096
  103650 0.09663 0.20263 0.60757 0.91038
  103700 0.09666  0.2027 0.60766 0.90981
  103750  0.0967 0.20278 0.60772 0.90926
  103800 0.09673 0.20285 0.60777 0.90873
  103850 0.09675 0.20292  0.6078  0.9082
  103900 0.09677   0.203 0.60782  0.9077
  103950 0.09679  0.2031 0.60782 0.90722
  104000  0.0968 0.20319  0.6078 0.90676
  104050  0.0968 0.20329 0.60778 0.90632
  104100 0.09681 0.20339 0.60776  0.9059
  104150 0.09682 0.20348 0.60772 0.90551
  104200 0.09683 0.20358 0.60769 0.90515
  104250 0.09684 0.20367 0.60766 0.90482
  104300 0.09685 0.20377 0.60764  0.9045
  104350 0.09685 0.20386  0.6076 0.90421
  104400 0.09686 0.20395 0.60756 0.90394
  104450 0.09688 0.20403 0.60751 0.90366
  104500  0.0969 0.20411 0.60747 0.90339
  104550 0.09692 0.20419 0.60744 0.90312
  104600 0.09694 0.20426 0.60742 0.90286
  104650 0.09696 0.20433 0.60742 0.90261
  104700 0.09698  0.2044 0.60743 0.90237
  104750   0.097 0.20446 0.60744 0.90212
  104800 0.09703 0.20451 0.60746 0.90187
  104850 0.09706 0.20455 0.60747 0.90162
  104900 0.09708 0.20459 0.60749 0.90139
  104950  0.0971 0.20462 0.60751 0.90118
  105000 0.09711 0.20465 0.60754 0.90096
  105050 0.09713 0.20466 0.60759 0.90073
  105100 0.09714 0.20468 0.60767 0.90048
  105150 0.09715  0.2047 0.60776 0.90022
  105200 0.09716 0.20471 0.60785 0.89995
  105250 0.09716 0.20472 0.60796 0.89967
  105300 0.09717 0.20474 0.60807 0.89941
  105350 0.09717 0.20475 0.60821 0.89913
  105400 0.09719 0.20477 0.60835 0.89885
  105450  0.0972 0.20479 0.60851 0.89856
  105500 0.09723 0.20482 0.60867 0.89824
  105550 0.09725 0.20484 0.60885 0.89791
  105600 0.09726 0.20487 0.60903 0.89753
  105650 0.09729  0.2049 0.60924 0.89711
  105700 0.09731 0.20493 0.60946 0.89664
  105750 0.09734 0.20496  0.6097 0.89614
  105800 0.09737 0.20499 0.60997 0.89559
  105850  0.0974 0.20502 0.61026 0.89499
  105900 0.09744 0.20506 0.61058 0.89432
  105950 0.09747  0.2051 0.61092 0.89358
  106000  0.0975 0.20515 0.61129 0.89279
  106050 0.09753  0.2052 0.61168 0.89194
  106100 0.09755 0.20526 0.61209 0.89104
  106150 0.09758 0.20533 0.61254 0.89013
  106200 0.09761 0.20542 0.61301 0.88918
  106250 0.09764 0.20551  0.6135 0.88821
  106300 0.09767 0.20562   0.614 0.88723
  106350 0.09771 0.20574 0.61452 0.88622
  106400 0.09774 0.20586 0.61506 0.88517
  106450 0.09777   0.206 0.61563 0.88408
  106500  0.0978 0.20613 0.61621 0.88296
  106550 0.09782 0.20628 0.61682 0.88181
  106600 0.09785 0.20642 0.61745 0.88064
  106650 0.09788 0.20658 0.61809 0.87946
  106700 0.09792 0.20673 0.61876 0.87829
  106750 0.09796 0.20689 0.61944 0.87712
  106800   0.098 0.20706 0.62013 0.87596
  106850 0.09805 0.20724 0.62084 0.87481
  106900 0.09809 0.20742 0.62157 0.87366
  106950 0.09813 0.20761  0.6223 0.87249
  107000 0.09818 0.20781 0.62303 0.87131
  107050 0.09822 0.20801 0.62375 0.87011
  107100 0.09826 0.20821 0.62446 0.86892
  107150 0.09831 0.20842 0.62518 0.86774
  107200 0.09835 0.20863 0.62589 0.86658
  107250  0.0984 0.20885 0.62659 0.86541
  107300 0.09844 0.20907 0.62727 0.86426
  107350 0.09849  0.2093 0.62794 0.86312
  107400 0.09853 0.20951 0.62861   0.862
  107450 0.09857 0.20973 0.62926 0.86089
  107500 0.09861 0.20994 0.62992 0.85981
  107550 0.09864 0.21016 0.63057 0.85874
  107600 0.09867 0.21038 0.63122 0.85767
  107650 0.09871  0.2106 0.63185 0.85658
  107700 0.09875 0.21081 0.63248  0.8555
  107750 0.09877 0.21101 0.63309  0.8544
  107800 0.09879  0.2112 0.63369  0.8533
  107850 0.09881  0.2114 0.63427 0.85218
  107900 0.09882  0.2116 0.63483 0.85104
  107950 0.09883 0.21179 0.63536 0.84989
  108000 0.09883   0.212 0.63588 0.84874
  108050 0.09884  0.2122 0.63638 0.84758
  108100 0.09883 0.21241 0.63686 0.84641
  108150 0.09883 0.21261 0.63732 0.84522
  108200 0.09881 0.21281 0.63778 0.84403
  108250 0.09879   0.213 0.63823 0.84283
  108300 0.09876 0.21318 0.63868 0.84162
  108350 0.09873 0.21335 0.63912  0.8404
  108400 0.09871 0.21352 0.63956 0.83919
  108450 0.09868 0.21368 0.63996 0.83798
  108500 0.09866 0.21384 0.64035 0.83679
  108550 0.09864 0.21399 0.64071 0.83562
  108600 0.09863 0.21414 0.64106 0.83447
  108650 0.09861 0.21429 0.64139 0.83334
  108700 0.09859 0.21442 0.64171 0.83222
  108750 0.09856 0.21455 0.64201 0.83114
  108800 0.09853 0.21468 0.64229  0.8301
  108850  0.0985  0.2148 0.64256  0.8291
  108900 0.09847 0.21492 0.64282 0.82815
  108950 0.09844 0.21504 0.64308 0.82724
  109000  0.0984 0.21515 0.64333  0.8264
  109050 0.09836 0.21526 0.64356 0.82561
  109100 0.09832 0.21536 0.64377 0.82486
  109150 0.09829 0.21546 0.64399 0.82417
  109200 0.09827 0.21554  0.6442 0.82351
  109250 0.09824 0.21561 0.64441  0.8229
  109300 0.09821 0.21566 0.64461 0.82232
  109350  0.0982  0.2157 0.64482 0.82178
  109400 0.09819 0.21571 0.64503 0.82129
  109450 0.09819 0.21572 0.64524 0.82084
  109500  0.0982  0.2157 0.64545 0.82041
  109550 0.09821 0.21565 0.64566    0.82
  109600 0.09822 0.21559 0.64587 0.81962
  109650 0.09823 0.21551 0.64609 0.81925
  109700 0.09824 0.21541  0.6463 0.81891
  109750 0.09824  0.2153  0.6465  0.8186
  109800 0.09825 0.21519 0.64669  0.8183
  109850 0.09825 0.21507 0.64686 0.81802
  109900 0.09826 0.21495 0.64702 0.81774
  109950 0.09827 0.21484 0.64716 0.81747
  110000 0.09827 0.21473 0.64729 0.81723
  110050 0.09829 0.21461 0.64742   0.817
  110100  0.0983 0.21449 0.64755 0.81681
  110150 0.09832 0.21436 0.64769 0.81664
  110200 0.09834 0.21422 0.64783 0.81649
  110250 0.09836 0.21407 0.64796 0.81638
  110300 0.09839 0.21391 0.64808 0.81631
  110350 0.09842 0.21375 0.64821 0.81626
  110400 0.09844 0.21359 0.64833 0.81623
  110450 0.09847 0.21344 0.64845 0.81623
