fs        200K    300K    400K    500K
57850   0.04525 0.07554 0.10614 0.20389
57900   0.04524 0.07555 0.10616 0.20394
57950   0.04524 0.07555 0.10619 0.20399
58000   0.04523 0.07555 0.10622 0.20404
58050   0.04523 0.07556 0.10624 0.20408
58100   0.04523 0.07556 0.10626 0.20411
58150   0.04523 0.07558 0.10628 0.20412
58200   0.04523 0.07559 0.1063  0.20413
58250   0.04523 0.07561 0.10632 0.20412
58300   0.04524 0.07563 0.10634 0.20411
58350   0.04525 0.07565 0.10636 0.20411
58400   0.04525 0.07567 0.10638 0.20411
58450   0.04526 0.07569 0.1064  0.20411
58500   0.04527 0.0757  0.10641 0.20411
58550   0.04528 0.07571 0.10643 0.20411
58600   0.04528 0.07571 0.10644 0.20409
58650   0.04528 0.07571 0.10646 0.20408
58700   0.04528 0.07571 0.10648 0.20408
58750   0.04528 0.07571 0.10649 0.2041
58800   0.04527 0.07572 0.10651 0.20413
58850   0.04526 0.07572 0.10654 0.20417
58900   0.04526 0.07572 0.10657 0.20423
58950   0.04525 0.07573 0.10661 0.2043
59000   0.04526 0.07573 0.10664 0.20437
59050   0.04526 0.07572 0.10668 0.20445
59100   0.04527 0.07571 0.10671 0.20453
59150   0.04528 0.07571 0.10674 0.20461
59200   0.04529 0.0757  0.10677 0.20471
59250   0.04529 0.07569 0.1068  0.20482
59300   0.0453  0.07568 0.10682 0.20493
59350   0.04531 0.07569 0.10685 0.20505
59400   0.04531 0.0757  0.10687 0.20518
59450   0.04531 0.07571 0.10689 0.20529
59500   0.04531 0.07573 0.10693 0.2054
59550   0.04531 0.07574 0.10697 0.20548
59600   0.04531 0.07574 0.10702 0.20555
59650   0.04531 0.07574 0.10708 0.2056
59700   0.04532 0.07574 0.10714 0.20565
59750   0.04533 0.07573 0.10721 0.2057
59800   0.04533 0.07573 0.10728 0.20575
59850   0.04533 0.07573 0.10734 0.20579
59900   0.04534 0.07573 0.10739 0.20582
59950   0.04534 0.07572 0.10743 0.20585
60000   0.04534 0.07572 0.10747 0.20588
60050   0.04535 0.07571 0.10751 0.2059
60100   0.04535 0.0757  0.10754 0.20592
60150   0.04536 0.07569 0.10757 0.20595
60200   0.04536 0.07568 0.1076  0.20598
60250   0.04535 0.07568 0.10762 0.20601
60300   0.04535 0.07569 0.10765 0.20604
60350   0.04534 0.0757  0.10768 0.20608
60400   0.04534 0.07571 0.10772 0.20611
60450   0.04535 0.07572 0.10777 0.20616
60500   0.04536 0.07574 0.10782 0.20621
60550   0.04537 0.07576 0.10786 0.20627
60600   0.04539 0.07577 0.10792 0.20632
60650   0.0454  0.07579 0.10797 0.20638
60700   0.04542 0.0758  0.10802 0.20644
60750   0.04543 0.0758  0.10808 0.2065
60800   0.04544 0.07581 0.10813 0.20655
60850   0.04545 0.07582 0.10817 0.20659
60900   0.04546 0.07581 0.10822 0.20663
60950   0.04547 0.0758  0.10826 0.20666
61000   0.04548 0.07579 0.1083  0.2067
61050   0.04549 0.07578 0.10833 0.20674
61100   0.0455  0.07577 0.10835 0.20678
61150   0.04551 0.07576 0.10838 0.20682
61200   0.04552 0.07575 0.10841 0.20686
61250   0.04553 0.07574 0.10845 0.20689
61300   0.04554 0.07573 0.10849 0.20694
61350   0.04555 0.07572 0.10854 0.20699
61400   0.04557 0.07571 0.10858 0.20704
61450   0.04558 0.0757  0.10862 0.20708
61500   0.0456  0.0757  0.10865 0.20711
61550   0.04561 0.07569 0.10868 0.20714
61600   0.04562 0.07568 0.1087  0.20717
61650   0.04563 0.07567 0.10873 0.20719
61700   0.04563 0.07565 0.10874 0.2072
61750   0.04563 0.07564 0.10877 0.20722
61800   0.04563 0.07562 0.10879 0.20723
61850   0.04563 0.07561 0.10881 0.20724
61900   0.04563 0.0756  0.10884 0.20725
61950   0.04564 0.07559 0.10886 0.20726
62000   0.04565 0.07559 0.1089  0.20727
62050   0.04566 0.07558 0.10893 0.20727
62100   0.04568 0.07558 0.10896 0.20727
62150   0.0457  0.07557 0.109   0.20727
62200   0.04572 0.07555 0.10904 0.20729
62250   0.04574 0.07555 0.10909 0.20731
62300   0.04574 0.07555 0.10913 0.20733
62350   0.04575 0.07554 0.10916 0.20734
62400   0.04576 0.07554 0.10918 0.20734
62450   0.04577 0.07554 0.1092  0.20733
62500   0.04578 0.07554 0.10921 0.20732
62550   0.0458  0.07556 0.10923 0.20731
62600   0.04581 0.07558 0.10925 0.20729
62650   0.04582 0.0756  0.10928 0.20728
62700   0.04583 0.07563 0.10932 0.20728
62750   0.04584 0.07564 0.10936 0.20729
62800   0.04585 0.07565 0.1094  0.20729
62850   0.04585 0.07566 0.10944 0.20727
62900   0.04584 0.07566 0.10948 0.20723
62950   0.04584 0.07567 0.10952 0.20719
63000   0.04584 0.07567 0.10956 0.20716
63050   0.04584 0.07567 0.10961 0.20712
63100   0.04585 0.07566 0.10964 0.2071
63150   0.04586 0.07566 0.10967 0.20708
63200   0.04586 0.07567 0.1097  0.20706
63250   0.04588 0.07567 0.10974 0.20705
63300   0.04589 0.07568 0.10978 0.20703
63350   0.04589 0.07569 0.10982 0.207
63400   0.0459  0.07569 0.10986 0.20699
63450   0.0459  0.0757  0.1099  0.20699
63500   0.04589 0.07571 0.10993 0.20701
63550   0.0459  0.07572 0.10996 0.20702
63600   0.0459  0.07574 0.10998 0.20704
63650   0.0459  0.07575 0.11001 0.20706
63700   0.0459  0.07576 0.11003 0.20706
63750   0.0459  0.07577 0.11004 0.20707
63800   0.0459  0.07578 0.11003 0.20708
63850   0.0459  0.07578 0.11004 0.2071
63900   0.04591 0.07577 0.11005 0.20712
63950   0.04591 0.07577 0.11006 0.20714
64000   0.04592 0.07577 0.11008 0.20715
64050   0.04592 0.07576 0.1101  0.20716
64100   0.04593 0.07576 0.11011 0.20717
64150   0.04593 0.07576 0.11013 0.20718
64200   0.04594 0.07576 0.11014 0.20718
64250   0.04594 0.07577 0.11017 0.20719
64300   0.04595 0.07578 0.11019 0.2072
64350   0.04596 0.0758  0.11022 0.20721
64400   0.04598 0.07581 0.11025 0.20722
64450   0.046   0.07582 0.11027 0.20724
64500   0.04601 0.07582 0.11028 0.20727
64550   0.04603 0.07581 0.11028 0.20729
64600   0.04604 0.0758  0.11027 0.20733
64650   0.04605 0.0758  0.11027 0.20737
64700   0.04606 0.0758  0.11027 0.20741
64750   0.04607 0.07579 0.11028 0.20745
64800   0.04608 0.07578 0.1103  0.20749
64850   0.0461  0.07578 0.11033 0.20751
64900   0.04611 0.07576 0.11037 0.20753
64950   0.04613 0.07575 0.11041 0.20755
65000   0.04614 0.07573 0.11045 0.20756
65050   0.04615 0.07572 0.11048 0.20759
65100   0.04616 0.0757  0.11052 0.2076
65150   0.04616 0.07569 0.11055 0.20759
65200   0.04617 0.07567 0.11058 0.20758
65250   0.04619 0.07566 0.11062 0.20757
65300   0.0462  0.07565 0.11066 0.20758
65350   0.04621 0.07563 0.1107  0.20758
65400   0.04622 0.07562 0.11075 0.20759
65450   0.04623 0.0756  0.11081 0.2076
65500   0.04623 0.07559 0.11087 0.2076
65550   0.04623 0.07557 0.11094 0.20761
65600   0.04623 0.07556 0.11101 0.20763
65650   0.04624 0.07555 0.11108 0.20764
65700   0.04625 0.07554 0.11114 0.20764
65750   0.04625 0.07554 0.1112  0.20764
65800   0.04626 0.07554 0.11126 0.20764
65850   0.04628 0.07555 0.11132 0.20764
65900   0.04629 0.07555 0.11139 0.20763
65950   0.04631 0.07556 0.11146 0.20763
66000   0.04632 0.07556 0.11153 0.20764
66050   0.04633 0.07556 0.11159 0.20764
66100   0.04633 0.07555 0.11166 0.20764
66150   0.04634 0.07554 0.11173 0.20764
66200   0.04635 0.07554 0.1118  0.20765
66250   0.04635 0.07554 0.11186 0.20766
66300   0.04636 0.07555 0.11193 0.20768
66350   0.04637 0.07556 0.11199 0.20771
66400   0.04637 0.07557 0.11204 0.20774
66450   0.04638 0.07557 0.1121  0.20777
66500   0.04639 0.07559 0.11214 0.2078
66550   0.0464  0.0756  0.11217 0.20783
66600   0.04641 0.07561 0.1122  0.20787
66650   0.04642 0.07563 0.11223 0.2079
66700   0.04643 0.07564 0.11226 0.20795
66750   0.04645 0.07566 0.11228 0.208
66800   0.04647 0.07567 0.11231 0.20806
66850   0.04648 0.07567 0.11233 0.20813
66900   0.04649 0.07567 0.11236 0.20818
66950   0.0465  0.07566 0.11238 0.20822
67000   0.04651 0.07565 0.1124  0.20825
67050   0.04652 0.07565 0.11243 0.20827
67100   0.04653 0.07564 0.11247 0.20828
67150   0.04654 0.07563 0.11251 0.20829
67200   0.04654 0.07562 0.11255 0.20828
67250   0.04654 0.0756  0.1126  0.20826
67300   0.04653 0.07558 0.11264 0.20824
67350   0.04653 0.07556 0.11268 0.2082
67400   0.04652 0.07554 0.11272 0.20816
67450   0.04652 0.07551 0.11276 0.20812
67500   0.04653 0.0755  0.11281 0.20807
67550   0.04653 0.0755  0.11285 0.20803
67600   0.04652 0.07551 0.1129  0.20799
67650   0.04652 0.07552 0.11295 0.20794
67700   0.04652 0.07554 0.11301 0.20788
67750   0.04652 0.07555 0.11307 0.2078
67800   0.04652 0.07557 0.11312 0.20772
67850   0.04652 0.07557 0.11317 0.20762
67900   0.04652 0.07558 0.11322 0.20752
67950   0.04651 0.07558 0.11327 0.20744
68000   0.04651 0.07559 0.11331 0.20736
68050   0.04651 0.0756  0.11334 0.20728
68100   0.0465  0.07561 0.11337 0.20722
68150   0.0465  0.07563 0.1134  0.20716
68200   0.04649 0.07564 0.11343 0.2071
68250   0.04648 0.07564 0.11347 0.20705
68300   0.04648 0.07564 0.1135  0.20701
68350   0.04648 0.07564 0.11352 0.20699
68400   0.04648 0.07564 0.11353 0.20698
68450   0.04648 0.07565 0.11354 0.20699
68500   0.04648 0.07565 0.11355 0.20699
68550   0.04648 0.07566 0.11356 0.20701
68600   0.04648 0.07566 0.11358 0.20702
68650   0.04648 0.07565 0.1136  0.20702
68700   0.04649 0.07564 0.11361 0.20702
68750   0.0465  0.07563 0.11363 0.20702
68800   0.04651 0.07562 0.11365 0.20702
68850   0.04652 0.07561 0.11366 0.20701
68900   0.04653 0.0756  0.11369 0.207
68950   0.04654 0.0756  0.11372 0.207
69000   0.04655 0.0756  0.11375 0.20701
69050   0.04656 0.0756  0.11379 0.20702
69100   0.04657 0.07561 0.11384 0.20703
69150   0.04658 0.07562 0.11389 0.20703
69200   0.0466  0.07563 0.11394 0.20703
69250   0.0466  0.07564 0.11398 0.20701
69300   0.04661 0.07564 0.11401 0.20698
69350   0.04661 0.07564 0.11403 0.20693
69400   0.04661 0.07563 0.11404 0.20688
69450   0.04662 0.07563 0.11406 0.20681
69500   0.04662 0.07563 0.11407 0.20674
69550   0.04662 0.07562 0.11409 0.20668
69600   0.04662 0.0756  0.11412 0.20662
69650   0.04662 0.07558 0.11416 0.20657
69700   0.04662 0.07557 0.11419 0.20652
69750   0.04661 0.07557 0.11423 0.20647
69800   0.0466  0.07557 0.11426 0.20643
69850   0.04659 0.07559 0.11428 0.2064
69900   0.04658 0.0756  0.11429 0.20637
69950   0.04657 0.07562 0.1143  0.20635
70000   0.04657 0.07563 0.11432 0.20632
70050   0.04656 0.07563 0.11435 0.20631
70100   0.04656 0.07564 0.11438 0.20631
70150   0.04656 0.07563 0.11441 0.20631
70200   0.04657 0.07563 0.11445 0.20631
70250   0.04657 0.07562 0.11449 0.20632
70300   0.04657 0.0756  0.11452 0.20635
70350   0.04657 0.07558 0.11457 0.20638
70400   0.04657 0.07556 0.11461 0.20641
70450   0.04656 0.07554 0.11465 0.20643
70500   0.04656 0.07551 0.11468 0.20645
70550   0.04655 0.0755  0.11472 0.20646
70600   0.04654 0.07548 0.11476 0.20648
70650   0.04654 0.07548 0.1148  0.20648
70700   0.04653 0.07549 0.11485 0.20648
70750   0.04652 0.0755  0.11489 0.20648
70800   0.04652 0.0755  0.11493 0.20646
70850   0.04651 0.0755  0.11497 0.20644
70900   0.04652 0.07551 0.11501 0.20642
70950   0.04652 0.07552 0.11506 0.20642
71000   0.04652 0.07553 0.1151  0.20641
71050   0.04653 0.07554 0.11513 0.20641
71100   0.04653 0.07555 0.11517 0.20641
71150   0.04653 0.07555 0.1152  0.2064
71200   0.04654 0.07554 0.11523 0.20639
71250   0.04654 0.07553 0.11528 0.20639
71300   0.04654 0.07553 0.11533 0.20639
71350   0.04654 0.07553 0.11539 0.20639
71400   0.04654 0.07553 0.11544 0.20639
71450   0.04654 0.07554 0.11549 0.20638
71500   0.04654 0.07555 0.11554 0.20637
71550   0.04653 0.07556 0.11559 0.20636
71600   0.04653 0.07557 0.11563 0.20636
71650   0.04653 0.07559 0.11568 0.20637
71700   0.04653 0.0756  0.11572 0.20639
71750   0.04653 0.07561 0.11577 0.20642
71800   0.04653 0.07562 0.1158  0.20644
71850   0.04652 0.07563 0.11583 0.20647
71900   0.04652 0.07564 0.11585 0.20649
71950   0.04652 0.07564 0.11587 0.20649
72000   0.04652 0.07564 0.11589 0.20649
72050   0.04652 0.07565 0.1159  0.20649
72100   0.04652 0.07565 0.11592 0.20651
72150   0.04653 0.07565 0.11594 0.20653
72200   0.04653 0.07565 0.11596 0.20655
72250   0.04653 0.07565 0.11597 0.20659
72300   0.04653 0.07565 0.11599 0.20663
72350   0.04653 0.07566 0.11602 0.20667
72400   0.04653 0.07566 0.11604 0.2067
72450   0.04653 0.07568 0.11606 0.20672
72500   0.04653 0.07569 0.11608 0.20674
72550   0.04653 0.07571 0.11611 0.20674
72600   0.04653 0.07572 0.11613 0.20675
72650   0.04654 0.07574 0.11615 0.20675
72700   0.04655 0.07576 0.11618 0.20676
72750   0.04655 0.07578 0.11621 0.20676
72800   0.04656 0.0758  0.11625 0.20677
72850   0.04657 0.07582 0.11628 0.20678
72900   0.04658 0.07582 0.11631 0.20678
72950   0.04659 0.07583 0.11635 0.20677
73000   0.04659 0.07582 0.1164  0.20676
73050   0.0466  0.07582 0.11644 0.20676
73100   0.0466  0.07582 0.11648 0.20676
73150   0.04661 0.07583 0.11651 0.20677
73200   0.04662 0.07583 0.11653 0.20677
73250   0.04662 0.07584 0.11655 0.20677
73300   0.04663 0.07585 0.11658 0.20678
73350   0.04664 0.07586 0.11661 0.20678
73400   0.04666 0.07587 0.11664 0.20679
73450   0.04667 0.07588 0.11666 0.20681
73500   0.04667 0.07588 0.1167  0.20684
73550   0.04668 0.07589 0.11674 0.20686
73600   0.04667 0.0759  0.11678 0.20689
73650   0.04667 0.07591 0.11683 0.20693
73700   0.04667 0.07593 0.11686 0.20698
73750   0.04666 0.07594 0.1169  0.20705
73800   0.04666 0.07595 0.11692 0.20712
73850   0.04665 0.07596 0.11693 0.2072
73900   0.04665 0.07598 0.11695 0.20728
73950   0.04664 0.07599 0.11697 0.20737
74000   0.04664 0.07601 0.11699 0.20745
74050   0.04664 0.07602 0.11701 0.20752
74100   0.04664 0.07604 0.11703 0.20759
74150   0.04664 0.07605 0.11706 0.20765
74200   0.04664 0.07607 0.11707 0.20771
74250   0.04664 0.07609 0.11709 0.20775
74300   0.04663 0.0761  0.11711 0.2078
74350   0.04663 0.07611 0.11715 0.20784
74400   0.04662 0.07611 0.11718 0.20787
74450   0.04662 0.07611 0.11723 0.20791
74500   0.04662 0.0761  0.11727 0.20796
74550   0.04662 0.07608 0.11732 0.20801
74600   0.04662 0.07606 0.11737 0.20806
74650   0.04663 0.07605 0.11741 0.20811
74700   0.04663 0.07602 0.11744 0.20817
74750   0.04662 0.076   0.11747 0.20822
74800   0.04662 0.07598 0.11749 0.20829
74850   0.04662 0.07597 0.1175  0.20834
74900   0.04662 0.07595 0.11751 0.20838
74950   0.04663 0.07594 0.11752 0.20843
75000   0.04663 0.07593 0.11753 0.20847
75050   0.04664 0.07593 0.11755 0.2085
75100   0.04664 0.07592 0.11756 0.20854
75150   0.04664 0.07592 0.11758 0.20857
75200   0.04664 0.07592 0.11758 0.2086
75250   0.04664 0.07592 0.1176  0.20864
75300   0.04664 0.07592 0.11762 0.20867
75350   0.04664 0.07593 0.11765 0.20871
75400   0.04663 0.07593 0.11768 0.20874
75450   0.04662 0.07594 0.11772 0.20874
75500   0.04662 0.07594 0.11775 0.20873
75550   0.04662 0.07594 0.11779 0.20873
75600   0.04662 0.07595 0.11783 0.20873
75650   0.04662 0.07594 0.11786 0.20875
75700   0.04662 0.07594 0.1179  0.20879
75750   0.04662 0.07594 0.11794 0.20883
75800   0.04662 0.07594 0.11797 0.20888
75850   0.04662 0.07594 0.118   0.20892
75900   0.04663 0.07594 0.11802 0.20893
75950   0.04663 0.07594 0.11805 0.20893
76000   0.04664 0.07595 0.11806 0.20893
76050   0.04665 0.07595 0.11808 0.20893
76100   0.04666 0.07596 0.11811 0.20893
76150   0.04667 0.07596 0.11814 0.20894
76200   0.04669 0.07597 0.11815 0.20895
76250   0.0467  0.07597 0.11815 0.20896
76300   0.04671 0.07597 0.11814 0.20898
76350   0.04673 0.07597 0.11813 0.20901
76400   0.04674 0.07597 0.11812 0.20902
76450   0.04675 0.07597 0.11813 0.20903
76500   0.04675 0.07597 0.11816 0.20904
76550   0.04676 0.07597 0.11819 0.20904
76600   0.04677 0.07597 0.11822 0.20907
76650   0.04677 0.07597 0.11825 0.2091
76700   0.04678 0.07598 0.1183  0.20913
76750   0.04678 0.07598 0.11835 0.20918
76800   0.04679 0.07598 0.11839 0.20922
76850   0.04679 0.07598 0.11844 0.20926
76900   0.04679 0.07597 0.11847 0.20929
76950   0.04678 0.07596 0.1185  0.20931
77000   0.04678 0.07594 0.11853 0.20932
77050   0.04678 0.07593 0.11856 0.20932
77100   0.04679 0.07591 0.11859 0.20932
77150   0.04679 0.0759  0.11862 0.20931
77200   0.04679 0.07589 0.11866 0.2093
77250   0.04678 0.07588 0.11869 0.2093
77300   0.04678 0.07586 0.11872 0.20931
77350   0.04677 0.07585 0.11875 0.20931
77400   0.04677 0.07585 0.11878 0.20931
77450   0.04676 0.07584 0.1188  0.20931
77500   0.04675 0.07585 0.11883 0.2093
77550   0.04675 0.07586 0.11885 0.2093
77600   0.04675 0.07587 0.11888 0.2093
77650   0.04675 0.07589 0.1189  0.20931
77700   0.04676 0.0759  0.11892 0.20933
77750   0.04676 0.07591 0.11895 0.20934
77800   0.04677 0.07592 0.11898 0.20936
77850   0.04677 0.07593 0.11901 0.20937
77900   0.04678 0.07595 0.11904 0.20936
77950   0.04679 0.07596 0.11908 0.20934
78000   0.04679 0.07596 0.11912 0.20931
78050   0.04679 0.07596 0.11916 0.20927
78100   0.0468  0.07596 0.11918 0.20924
78150   0.0468  0.07595 0.11921 0.20921
78200   0.0468  0.07595 0.11923 0.2092
78250   0.0468  0.07594 0.11925 0.20919
78300   0.0468  0.07593 0.11927 0.20918
78350   0.0468  0.07592 0.11928 0.20917
78400   0.0468  0.07591 0.1193  0.20916
78450   0.0468  0.07591 0.11932 0.20915
78500   0.04681 0.07592 0.11934 0.20916
78550   0.04681 0.07593 0.11936 0.20918
78600   0.04682 0.07594 0.11937 0.20922
78650   0.04682 0.07595 0.11938 0.20924
78700   0.04683 0.07595 0.11939 0.20926
78750   0.04682 0.07596 0.1194  0.20926
78800   0.04682 0.07596 0.11941 0.20926
78850   0.04681 0.07597 0.11942 0.20926
78900   0.04681 0.07599 0.11945 0.20924
78950   0.0468  0.07601 0.11948 0.20921
79000   0.0468  0.07603 0.11951 0.20917
79050   0.0468  0.07606 0.11954 0.20915
79100   0.0468  0.07607 0.11957 0.20912
79150   0.0468  0.07608 0.11958 0.20911
79200   0.04681 0.07609 0.11959 0.2091
79250   0.04681 0.07609 0.1196  0.20909
79300   0.04682 0.07609 0.11961 0.20909
79350   0.04682 0.0761  0.11962 0.2091
79400   0.04682 0.0761  0.11963 0.20912
79450   0.04682 0.07609 0.11965 0.20915
79500   0.04681 0.07608 0.11969 0.20917
79550   0.04681 0.07607 0.11972 0.20918
79600   0.0468  0.07606 0.11977 0.20918
79650   0.0468  0.07605 0.11981 0.20918
79700   0.0468  0.07604 0.11986 0.2092
79750   0.0468  0.07603 0.11991 0.20921
79800   0.0468  0.07603 0.11995 0.20922
79850   0.04679 0.07603 0.11998 0.20922
79900   0.04678 0.07604 0.12    0.20923
79950   0.04678 0.07606 0.12001 0.20924
80000   0.04678 0.07608 0.12001 0.20927
80050   0.04677 0.07609 0.12002 0.20931
80100   0.04677 0.0761  0.12003 0.20936
80150   0.04678 0.07612 0.12004 0.20942
80200   0.04678 0.07613 0.12006 0.20948
80250   0.0468  0.07614 0.12009 0.20955
80300   0.04681 0.07615 0.12011 0.20962
80350   0.04681 0.07614 0.12015 0.20968
80400   0.04682 0.07614 0.12018 0.20973
80450   0.04682 0.07614 0.12021 0.20977
80500   0.04682 0.07613 0.12025 0.20979
80550   0.04683 0.07614 0.12028 0.20979
80600   0.04684 0.07614 0.12031 0.20978
80650   0.04684 0.07615 0.12035 0.20976
80700   0.04685 0.07617 0.12039 0.20972
80750   0.04685 0.07619 0.12042 0.20968
80800   0.04685 0.07622 0.12046 0.20964
80850   0.04686 0.07624 0.1205  0.20961
80900   0.04687 0.07626 0.12054 0.20957
80950   0.04687 0.07629 0.12057 0.20955
81000   0.04687 0.07631 0.1206  0.20955
81050   0.04687 0.07633 0.12064 0.20956
81100   0.04687 0.07635 0.12067 0.20958
81150   0.04687 0.07637 0.1207  0.2096
81200   0.04687 0.07639 0.12073 0.20962
81250   0.04687 0.0764  0.12074 0.20963
81300   0.04687 0.07642 0.12075 0.20965
81350   0.04687 0.07642 0.12076 0.20966
81400   0.04687 0.07642 0.12077 0.20968
81450   0.04688 0.07642 0.12077 0.20969
81500   0.04688 0.07642 0.12078 0.20971
81550   0.04688 0.07642 0.12079 0.20973
81600   0.04688 0.07642 0.12081 0.20976
81650   0.04688 0.07642 0.12084 0.20979
81700   0.04689 0.07641 0.12088 0.20982
81750   0.04689 0.07641 0.12093 0.20985
81800   0.04689 0.07642 0.12097 0.20989
81850   0.04689 0.07642 0.12101 0.20993
81900   0.04688 0.07642 0.12103 0.20997
81950   0.04688 0.07642 0.12105 0.21003
82000   0.04687 0.07642 0.12107 0.21009
82050   0.04687 0.07642 0.12108 0.21015
82100   0.04687 0.07642 0.12111 0.21022
82150   0.04687 0.07642 0.12113 0.2103
82200   0.04688 0.07644 0.12115 0.21036
82250   0.04688 0.07645 0.12118 0.21042
82300   0.04689 0.07646 0.12122 0.21048
82350   0.04689 0.07648 0.12126 0.21054
82400   0.04689 0.07649 0.1213  0.21059
82450   0.04689 0.07651 0.12134 0.21062
82500   0.04689 0.07653 0.12137 0.21066
82550   0.04689 0.07655 0.1214  0.21069
82600   0.04689 0.07656 0.12144 0.21072
82650   0.0469  0.07658 0.12147 0.21075
82700   0.0469  0.07658 0.12151 0.21078
82750   0.04691 0.07659 0.12154 0.21081
82800   0.04691 0.07659 0.12158 0.21084
82850   0.04691 0.07659 0.12161 0.21086
82900   0.04691 0.07659 0.12164 0.21087
82950   0.0469  0.0766  0.12167 0.21088
83000   0.0469  0.07661 0.12169 0.21089
83050   0.04689 0.07661 0.12171 0.21089
83100   0.04689 0.07661 0.12173 0.21088
83150   0.04688 0.07661 0.12174 0.21086
83200   0.04688 0.07661 0.12177 0.21083
83250   0.04687 0.0766  0.1218  0.21081
83300   0.04686 0.07659 0.12184 0.2108
83350   0.04686 0.07658 0.12187 0.21078
83400   0.04685 0.07657 0.1219  0.21077
83450   0.04684 0.07656 0.12192 0.21074
83500   0.04684 0.07655 0.12194 0.21072
83550   0.04683 0.07653 0.12195 0.21069
83600   0.04682 0.07651 0.12197 0.21067
83650   0.04682 0.07649 0.12198 0.21064
83700   0.04682 0.07647 0.122   0.21063
83750   0.04682 0.07644 0.12202 0.21063
83800   0.04682 0.07642 0.12204 0.21065
83850   0.04681 0.0764  0.12206 0.21067
83900   0.04681 0.0764  0.12208 0.21068
83950   0.04682 0.0764  0.12208 0.21066
84000   0.04683 0.0764  0.1221  0.21065
84050   0.04683 0.0764  0.1221  0.21064
84100   0.04684 0.07641 0.1221  0.21064
84150   0.04685 0.07642 0.1221  0.21063
84200   0.04686 0.07644 0.1221  0.21062
84250   0.04687 0.07644 0.1221  0.21062
84300   0.04688 0.07645 0.12211 0.21061
84350   0.04688 0.07645 0.12213 0.21061
84400   0.04689 0.07644 0.12216 0.21061
84450   0.04689 0.07643 0.12218 0.21061
84500   0.0469  0.07642 0.12221 0.2106
84550   0.0469  0.07641 0.12223 0.21059
84600   0.04691 0.07641 0.12226 0.21057
84650   0.04691 0.07641 0.12229 0.21055
84700   0.04691 0.07642 0.12232 0.21053
84750   0.04692 0.07643 0.12236 0.2105
84800   0.04692 0.07643 0.12239 0.21047
84850   0.04693 0.07644 0.12241 0.21045
84900   0.04694 0.07645 0.12242 0.21043
84950   0.04694 0.07646 0.12243 0.21042
85000   0.04695 0.07646 0.12243 0.21042
85050   0.04697 0.07647 0.12245 0.21042
85100   0.04698 0.07648 0.12247 0.21042
85150   0.04699 0.07649 0.1225  0.21042
85200   0.047   0.0765  0.12252 0.21041
85250   0.04701 0.07651 0.12254 0.21041
85300   0.04701 0.07653 0.12258 0.21041
85350   0.04701 0.07654 0.12261 0.21041
85400   0.04701 0.07655 0.12264 0.21041
85450   0.04701 0.07657 0.12265 0.21043
85500   0.04701 0.07658 0.12265 0.21045
85550   0.047   0.07659 0.12265 0.21048
85600   0.04698 0.07659 0.12265 0.2105
85650   0.04698 0.07659 0.12265 0.21053
85700   0.04698 0.0766  0.12266 0.21054
85750   0.04698 0.07661 0.12267 0.21056
85800   0.04699 0.07661 0.12267 0.21056
85850   0.047   0.07661 0.12267 0.21057
85900   0.04701 0.07661 0.12267 0.21057
85950   0.04702 0.07662 0.12268 0.21058
86000   0.04703 0.07663 0.12268 0.21058
86050   0.04704 0.07665 0.12269 0.21056
86100   0.04705 0.07666 0.12269 0.21054
86150   0.04706 0.07668 0.12269 0.21052
86200   0.04708 0.07669 0.12269 0.21048
86250   0.0471  0.07671 0.12269 0.21043
86300   0.04713 0.07673 0.1227  0.21039
86350   0.04715 0.07675 0.1227  0.21034
86400   0.04717 0.07676 0.12271 0.2103
86450   0.04719 0.07677 0.12272 0.21027
86500   0.0472  0.07677 0.12273 0.21024
86550   0.04721 0.07676 0.12273 0.21022
86600   0.04722 0.07676 0.12273 0.21019
86650   0.04722 0.07676 0.12274 0.21017
86700   0.04723 0.07676 0.12275 0.21016
86750   0.04723 0.07678 0.12277 0.21016
86800   0.04723 0.0768  0.12279 0.21017
86850   0.04723 0.07681 0.1228  0.21019
86900   0.04723 0.07682 0.12282 0.21022
86950   0.04723 0.07683 0.12284 0.21026
87000   0.04723 0.07684 0.12287 0.21031
87050   0.04723 0.07684 0.12288 0.21035
87100   0.04722 0.07685 0.1229  0.21039
87150   0.04722 0.07685 0.1229  0.21042
87200   0.04722 0.07686 0.1229  0.21044
87250   0.04722 0.07687 0.12291 0.21043
87300   0.04722 0.07688 0.12291 0.21042
87350   0.04722 0.07689 0.12292 0.21041
87400   0.04722 0.0769  0.12292 0.2104
87450   0.04723 0.0769  0.12292 0.2104
87500   0.04723 0.0769  0.12291 0.21042
87550   0.04725 0.0769  0.1229  0.21044
87600   0.04726 0.07689 0.1229  0.21047
87650   0.04729 0.07688 0.12289 0.21049
87700   0.04731 0.07688 0.12289 0.21051
87750   0.04733 0.07688 0.12289 0.21052
87800   0.04735 0.07687 0.12288 0.21052
87850   0.04736 0.07688 0.12287 0.21052
87900   0.04736 0.07688 0.12287 0.2105
87950   0.04737 0.07687 0.12286 0.21048
88000   0.04737 0.07687 0.12286 0.21043
88050   0.04738 0.07685 0.12286 0.21038
88100   0.04738 0.07684 0.12287 0.21032
88150   0.04738 0.07682 0.12288 0.21027
88200   0.04738 0.0768  0.1229  0.21022
